path	sentence
clips\04610.mp3	淑惠，我不打算回台北
clips\04611.mp3	我想留在這裡陪爸爸
clips\04612.mp3	我們在這裡不也一樣過得很好
clips\04613.mp3	我不認為你只能過這種生活
clips\04614.mp3	一輩子養豬不是你該做的
clips\04615.mp3	也不是你該滿足的事業
clips\04616.mp3	蓋工廠、開公司了
clips\04617.mp3	如果你不上台北
clips\04618.mp3	我帶子豪去台北
clips\04619.mp3	樹根就是死腦筋
clips\04620.mp3	這種日子怎麼過呢
clips\04621.mp3	妳怎麼戴口罩，感冒了嗎
clips\04622.mp3	怕遇到明火嬸向我討債
clips\04623.mp3	但不知道妳爸腦袋想什麼
clips\04624.mp3	什麼事都解決了
clips\04625.mp3	我們什麼時候又欠二十萬了
clips\04626.mp3	不是，前面海產店
clips\04627.mp3	還債才快，對吧
clips\04628.mp3	屆時感情失和
clips\04629.mp3	朋友互相幫忙會怎麼樣
clips\04630.mp3	媽，做生意沒有穩賺的
clips\04631.mp3	我看還是老老實實賣魚就好
clips\04632.mp3	妳真的是妳爸的女兒
clips\04633.mp3	什麼時候才還得完
clips\04634.mp3	對啊，順便帶點心給妳吃
clips\04635.mp3	要搬什麼啊
clips\04636.mp3	阿玉，妳要走運了
clips\04637.mp3	張立委的兒子看上素帆了
clips\04638.mp3	經常帶點心來
clips\04639.mp3	看見素帆眉開眼笑
clips\04640.mp3	素帆跟他只是普通朋友
clips\04641.mp3	所以要素帆把握啊
clips\04642.mp3	現在年輕人不讓父母作主的
clips\04643.mp3	回去做生意
clips\04644.mp3	張立委的兒子跟阿帆
clips\04645.mp3	我知道女孩子不敢吃太甜
clips\04646.mp3	沒有放很多糖
clips\04647.mp3	素帆，妳在想什麼
clips\04648.mp3	我都不知道怎麼向你道謝
clips\04649.mp3	我就很高興了
clips\04650.mp3	以後妳身邊的人都很單純
clips\04651.mp3	因為我不想看到別人欺負妳
clips\04652.mp3	不搬了，我記錯了
clips\04653.mp3	張先生，我還有事要忙
clips\04654.mp3	我上次給你的魚吃完了嗎
clips\04655.mp3	等你吃完，有空再來買
clips\04656.mp3	我特地來向你道謝的
clips\04657.mp3	像我們這麼窮
clips\04658.mp3	伯母，改天我多帶幾盒過來
clips\04659.mp3	妳比較喜歡吃哪種口味
clips\04660.mp3	因為你的手藝很棒
clips\04661.mp3	素帆有你這個朋友對她那麼好
clips\04662.mp3	但我很擔心她
clips\04663.mp3	素帆怎麼了嗎
clips\04664.mp3	阿帆為了我們的債務愁眉苦臉
clips\04665.mp3	我心想開一間海產店
clips\04666.mp3	她會比較輕鬆
clips\04667.mp3	但也得要有力人士幫忙，對吧
clips\04668.mp3	可以經常來幫忙
clips\04669.mp3	我是說有力人士幫忙出錢
clips\04670.mp3	幫我處理事情
clips\04671.mp3	伯母，你們需要多少錢
clips\04672.mp3	爸每個月給我五千塊零用錢
clips\04673.mp3	二十萬這麼多，要向我爸申請
clips\04674.mp3	而且我也不會處理事情
clips\04675.mp3	我我找別人想辦法
clips\04676.mp3	如果我開口爸一定會答應的
clips\04677.mp3	對不起，沒幫上妳忙
clips\04678.mp3	來我煮了一些紅豆湯
clips\04679.mp3	紅豆湯補血
clips\04680.mp3	再加一些黑糖
clips\04681.mp3	心裡有什麼氣都消了
clips\04682.mp3	你不是說廚房是女人的地方
clips\04683.mp3	今天我為最漂亮的歐巴桑破例
clips\04684.mp3	也該表示一點我的溫柔
clips\04685.mp3	如果淑惠不發脾氣
clips\04686.mp3	不要學年輕人餵來餵去
clips\04687.mp3	其實淑惠也不是針對妳
clips\04688.mp3	我能夠了解她的心情
clips\04689.mp3	淑惠不是個愛計較的人
clips\04690.mp3	會這麼做也是為了她的小家庭
clips\04691.mp3	心想孩子如果住在鄉下
clips\04692.mp3	長大了如何與人競爭
clips\04693.mp3	都是我帶大的
clips\04694.mp3	淑惠心裡想什麼我知道
clips\04695.mp3	其實她也很肯做
clips\04696.mp3	跟家龍回來這幾年
clips\04697.mp3	妳看家裡大小事都是她做
clips\04698.mp3	像學校下了班
clips\04699.mp3	到豬圈幫忙養豬毫無怨言
clips\04700.mp3	想不到一發起脾氣
clips\04701.mp3	才知道她為土地的事這麼不滿
clips\04702.mp3	俗話說家和萬事興
clips\04703.mp3	我看這個家要和沒這麼簡單
clips\04704.mp3	如果媳婦心情不好
clips\04705.mp3	像家燕現在嫁作人媳
clips\04706.mp3	我們也要瞻前顧後
clips\04707.mp3	如果她再守住聘金不拿出來
clips\04708.mp3	屋頂可能都會掀起來
clips\04709.mp3	我會請同事把資料送給翻譯
clips\04710.mp3	不要說沒兩句又吵起來
clips\04711.mp3	家燕，爸爸擔心妳懷孕
clips\04712.mp3	搬這麼重的東西危險
clips\04713.mp3	乾脆回娘家安胎才對
clips\04714.mp3	你反應別這麼大
clips\04715.mp3	我看盆栽擋路搬開而已
clips\04716.mp3	孕婦可以躺就不要坐
clips\04717.mp3	可以站就不要走
clips\04718.mp3	意思是要爸拜妳就對了
clips\04719.mp3	像照顧媽祖、拜佛祖般伺候我
clips\04720.mp3	一樣打掃家裡、去豬圈餵豬
clips\04721.mp3	我會把身體照顧得很健康
clips\04722.mp3	妳跟鴻展要開公司
clips\04723.mp3	資金我早準備好了
clips\04724.mp3	我手上起碼有七百萬
clips\04725.mp3	家燕，我跟妳爸來這裡
clips\04726.mp3	就是想勸妳把聘金三百六十萬
clips\04727.mp3	家燕，當時我是為妳設想
clips\04728.mp3	家燕，話不是這麼說
clips\04729.mp3	稍有爭執說話都會帶刺
clips\04730.mp3	爸是怕妳以後日子不好過
clips\04731.mp3	妳現在還想慫恿鴻展搬出來嗎
clips\04732.mp3	左鄰右舍已經傳得很難聽了
clips\04733.mp3	我怎麼教女兒的
clips\04734.mp3	妳無法溝通
clips\04735.mp3	我當時要妳守住那些錢
clips\04736.mp3	要妳幸福、快樂
clips\04737.mp3	都不能了解當父母的苦心
clips\04738.mp3	爸，我自己也要當媽媽了
clips\04739.mp3	鴻展家的飼料廠看來這麼大
clips\04740.mp3	我公婆每個月都要周轉
clips\04741.mp3	不氣得跳腳我服了妳
clips\04742.mp3	反正她跟我鬥嘴很習慣了
clips\04743.mp3	家燕，妳不能這麼想
clips\04744.mp3	改天再找機會勸她
clips\04745.mp3	誰要你亂教
clips\04746.mp3	好了不要再念了
clips\04747.mp3	順便買你最愛吃的脆皮雞蛋糕
clips\04748.mp3	添富，我是不是很沒用
clips\04749.mp3	後來才知道她家需要錢周轉
clips\04750.mp3	需要有力人士幫忙出錢、出力
clips\04751.mp3	但是我剛才按了半天
clips\04752.mp3	一個月零用錢才五千塊
clips\04753.mp3	就算三年不花錢都不夠啊
clips\04754.mp3	所以你想當這位有力人士嗎
clips\04755.mp3	但是我只會作麵包
clips\04756.mp3	又不會賺錢、協商事情
clips\04757.mp3	所以才認為自己是不是很沒用
clips\04758.mp3	會作麵包才是真的厲害
clips\04759.mp3	男孩子親手為她作的東西
clips\04760.mp3	不然蛋糕冷了就不好吃了
clips\04761.mp3	你是不是對江素帆有感覺啊
clips\04762.mp3	你是不是喜歡江素帆
clips\04763.mp3	我我不知道
clips\04764.mp3	喜歡一個人是什麼感覺啊
clips\04765.mp3	感覺就像你現在這樣
clips\04766.mp3	無論看到什麼都會想到她
clips\04767.mp3	想到她會覺得心裡甜甜的
clips\04768.mp3	就覺得心如針刺
clips\04769.mp3	我只知道很重視這個朋友
clips\04770.mp3	想幫她渡過難關
clips\04771.mp3	而且我也很希望她常保持笑容
clips\04772.mp3	因為看到她的笑容我很高興
clips\04773.mp3	她家現在需要一位有力人士嗎
clips\04774.mp3	我幫你出面，覺得怎麼樣
clips\04775.mp3	沒有，樹根頂了一間海產店
clips\04776.mp3	把溪水嫂當成伴手禮了
clips\04777.mp3	惠如，拿去冰
clips\04778.mp3	惠如現在越大越漂亮了
clips\04779.mp3	與素帆情同姐妹
clips\04780.mp3	想向你們借二十萬
clips\04781.mp3	不知道你們方便嗎
clips\04782.mp3	素帆媽媽黃鼠狼給雞拜年
clips\04783.mp3	一隻蝦要好幾千塊耶
clips\04784.mp3	沒有，我不是這個意思
clips\04785.mp3	帶蝦來只是伴手禮對不對
clips\04786.mp3	我又不是帶蝦向妳借錢
clips\04787.mp3	意思是妳不帶蝦來
clips\04788.mp3	我們也二話不說，對不對
clips\04789.mp3	素帆趕快過來幫忙
clips\04790.mp3	溪水嫂，不是我們不包紅包
clips\04791.mp3	因為遇到我家火燒船嘛
clips\04792.mp3	不輸妳家火燒船
clips\04793.mp3	家昌跟惠如的婚事嗎
clips\04794.mp3	我的剋星來了
clips\04795.mp3	我是妳媳婦，不是剋星
clips\04796.mp3	媽，妳為人婆婆
clips\04797.mp3	這麼說會破壞我們婆媳感情
clips\04798.mp3	會比我們娶到這種媳婦慘嗎
clips\04799.mp3	樹根嫂難得來家裡
clips\04800.mp3	伯母，剛才真抱歉
clips\04801.mp3	好我馬上到
clips\04802.mp3	不是我娘家請人來提親嗎
clips\04803.mp3	豈不得賣家產了
clips\04804.mp3	我會先拿一些還張立委
clips\04805.mp3	再念會倒楣哦
clips\04806.mp3	你馬上殺一半的價錢，好嗎
clips\04807.mp3	好啦讓你談
clips\04808.mp3	聽說你要出去開大間的海產店
clips\04809.mp3	你打算頂多少
clips\04810.mp3	配備也很好
clips\04811.mp3	天水，跟你打個商量
clips\04812.mp3	我一定要議會所有議員捧場
clips\04813.mp3	一定開得很風光
clips\04814.mp3	不行，我划不來啦
clips\04815.mp3	天水，你現在說不行
clips\04816.mp3	瞧不起我張添富議員
clips\04817.mp3	還是不把我爸張立委放在眼裡
clips\04818.mp3	現在請他要我爸跟你說好嗎
clips\04819.mp3	照我說的可以吧
clips\04820.mp3	阿水，不好意思
clips\04821.mp3	張議員，等等
clips\04822.mp3	不然天水很難商量
clips\04823.mp3	他很重視跟妳女兒的感情
clips\04824.mp3	正因你大哥和張議員一樣
clips\04825.mp3	你們都是重情重義的人
clips\04826.mp3	你們一家為民服務
clips\04827.mp3	這也是選民的福氣對吧
clips\04828.mp3	今天的恩情我銘記在心
clips\04829.mp3	剛才幫忙出的二十萬
clips\04830.mp3	我賺了錢馬上還給你
clips\04831.mp3	添財真是天才
clips\04832.mp3	還會找弟弟當有力人士
clips\04833.mp3	以後有他們一家支持
clips\04834.mp3	姐，爸要我拿這些補品給妳吃
clips\04835.mp3	爸說跟親家母一見面就吵
clips\04836.mp3	沒關係，她又沒聽見
clips\04837.mp3	我媽媽一定對妳疼愛有加
clips\04838.mp3	這一點我可以保證
clips\04839.mp3	說這個還太早了
clips\04840.mp3	大哥說二哥在台北工作很辛苦
clips\04841.mp3	不過再怎麼辛苦都會忍耐
clips\04842.mp3	惠如，如果有個男孩子
clips\04843.mp3	一點都不嫌早
clips\04844.mp3	爸媽要我帶一些伴手禮給你們
clips\04845.mp3	我以為來下聘呢
clips\04846.mp3	妳剛才說誰要嫁啊
clips\04847.mp3	如果遇到一個真心愛我的男孩
clips\04848.mp3	我就會嫁給他
clips\04849.mp3	現在說妳還是惠如
clips\04850.mp3	臉色怪怪的
clips\04851.mp3	原來妳幫家昌煽動惠如嗎
clips\04852.mp3	但是得先問我同不同意
clips\04853.mp3	媽，妳不可以這樣
clips\04854.mp3	我是又怎樣
clips\04855.mp3	左鄰右舍都聽見了
clips\04856.mp3	這麼久了還聽不習慣嗎
clips\04857.mp3	奶奶小聲一點
clips\04858.mp3	妳親家母名字取得不好
clips\04859.mp3	蝦子比較容易跳腳
clips\04860.mp3	不然我先回去了
clips\04861.mp3	再跳地板要凹陷了
clips\04862.mp3	家昌處心積慮想誘拐惠如
clips\04863.mp3	我絕對不會讓他好過
clips\04864.mp3	妳不要再幫惠如介紹男朋友
clips\04865.mp3	屆時如果男方那邊翻臉
clips\04866.mp3	妳得代女兒嫁人了
clips\04867.mp3	我是開心得跳起來
clips\04868.mp3	不必多少拿一些還張立委嗎
clips\04869.mp3	我蝦鬚長沒辦法
clips\04870.mp3	不是我愛跟
clips\04871.mp3	剩下的我會儘快還你
clips\04872.mp3	不方便，晚一點沒關係
clips\04873.mp3	溪水兄要還就讓他還
clips\04874.mp3	我們也想能還就快還清
clips\04875.mp3	如果欠的這筆錢要儘快還你們
clips\04876.mp3	得要我女兒出來幫忙賺錢才行
clips\04877.mp3	還要妳女兒幫忙賺錢
clips\04878.mp3	我兒子、媳婦說要做鮮花外銷
clips\04879.mp3	能否幫我女兒找個工作
clips\04880.mp3	我女兒大學讀商科
clips\04881.mp3	你要炒股票還是放高利貸
clips\04882.mp3	幫我女兒在銀行找個工作
clips\04883.mp3	幫她找個國外銀行就好
clips\04884.mp3	妳現在說的條件真的很簡單嘛
clips\04885.mp3	我們也不好意思麻煩你們
clips\04886.mp3	紅蝦，妳現在是
clips\04887.mp3	張立委，我剛才說的沒問題吧
clips\04888.mp3	該找的人是中央銀行總裁
clips\04889.mp3	那個人我不認識
clips\04890.mp3	無法去海外銀行上班
clips\04891.mp3	要拖很久很久哦
clips\04892.mp3	妳現在意思是硬要耍賴就對了
clips\04893.mp3	頂多頂多我們去找別人
clips\04894.mp3	剛好我在上海有幾個好朋友
clips\04895.mp3	我先向你道謝了
clips\04896.mp3	過兩天妳等我消息
clips\04897.mp3	立委，允諾慘過欠人哦
clips\04898.mp3	為什麼我們要被恐嚇
clips\04899.mp3	借錢的時候是他們拜託我們
clips\04900.mp3	借錢之後換我們拜託他們
clips\04901.mp3	妳都不清楚嗎
clips\04902.mp3	你幫他們女兒找工作
clips\04903.mp3	溪水不可能欠我們錢
clips\04904.mp3	紅蝦想幫她女兒找工作
clips\04905.mp3	如果我介紹她去上海
clips\04906.mp3	她可以幫我們照料那邊的事業
clips\04907.mp3	妳遇到親家母了嗎
clips\04908.mp3	妳今晚要回來吃飯嗎
clips\04909.mp3	對啊，她送補藥給家燕
clips\04910.mp3	惠如跟親家母、親家都在
clips\04911.mp3	紅蝦在家芬面前
clips\04912.mp3	家燕個性如此倔強
clips\04913.mp3	說話不肯認輸
clips\04914.mp3	難怪人家說小孩真的不能偷生
clips\04915.mp3	家燕的個性跟你很像
clips\04916.mp3	像紅蝦那種難伺候的婆婆
clips\04917.mp3	如果媳婦沒主見
clips\04918.mp3	家燕就是太有主見了
clips\04919.mp3	就是不拿出來
clips\04920.mp3	至今還沒還她公婆嗎
clips\04921.mp3	你真會教女兒
clips\04922.mp3	教得婆婆看她不順眼
clips\04923.mp3	逮到機會就挖苦她
clips\04924.mp3	當初才交代要收好聘金
clips\04925.mp3	我怎麼知道這句話她謹記在心
clips\04926.mp3	那些錢要還給人家
clips\04927.mp3	講了聽不進去
clips\04928.mp3	現在我們要想辦法勸家燕
clips\04929.mp3	否則家昌跟惠如別想在一起了
clips\04930.mp3	家芬聽見什麼了
clips\04931.mp3	沒有，親家母沒說什麼
clips\04932.mp3	紅蝦一直認為家昌配不上惠如
clips\04933.mp3	家昌工夫好、料理棒
clips\04934.mp3	肯奮鬥、吃苦
clips\04935.mp3	如果家昌知道你這麼稱讚他
clips\04936.mp3	他一定會感動得淚流滿面
clips\04937.mp3	一稱讚他連自己是誰都不知道
clips\04938.mp3	難怪你每次刺激、打擊他
clips\04939.mp3	讓他受不了才上台北
clips\04940.mp3	這些菜差不多都吃光了
clips\04941.mp3	對今天的菜都很滿意
clips\04942.mp3	我馬上幫你們加菜
clips\04943.mp3	這道菜叫東坡醉月
clips\04944.mp3	葉蔻姐，妳店裡換了廚師嗎
clips\04945.mp3	吳董，你嘴巴怎麼這麼厲害
clips\04946.mp3	他很會變換菜色
clips\04947.mp3	能否請他過來一會兒
clips\04948.mp3	有什麼事嗎
clips\04949.mp3	妳請他過來一會兒
clips\04950.mp3	葉蔻姐叫你過去一會兒
clips\04951.mp3	我們的老主顧
clips\04952.mp3	葉蔻姐，誰要找我
clips\04953.mp3	這位就是阿昌師
clips\04954.mp3	你作的這道東坡醉月
clips\04955.mp3	我之前曾看過古早酒家菜菜譜
clips\04956.mp3	作了一點改良
clips\04957.mp3	在北投飯店吃的菜味道很像
clips\04958.mp3	讓我想起很多過去事
clips\04959.mp3	來，這些小費給你
clips\04960.mp3	你要出更多拿手菜給我吃
clips\04961.mp3	好，你先忙
clips\04962.mp3	但我真的沒辦法喝了
clips\04963.mp3	不好意思，請你別再欺負她了
clips\04964.mp3	她已經說過不喝了
clips\04965.mp3	這位小姐是我出錢叫的
clips\04966.mp3	還是你跟這位小姐在一起
clips\04967.mp3	陳董，小孩子不懂事
clips\04968.mp3	葉蔻姐，他出一點髒錢
clips\04969.mp3	阿基，請老闆來一會兒
clips\04970.mp3	阿昌師，你的意思是
clips\04971.mp3	吳董事長，我不是這個意思
clips\04972.mp3	很感謝你這麼看重我
clips\04973.mp3	這些錢我還你
clips\04974.mp3	吳董的紅包不是隨便拿得到
clips\04975.mp3	吳董，對不起
clips\04976.mp3	破壞你們的氣氛
clips\04977.mp3	害大家沒有氣氛喝酒
clips\04978.mp3	家昌，聽來是你的錯
clips\04979.mp3	就是要作樂、放鬆
clips\04980.mp3	你怎麼可以對人沒禮貌
clips\04981.mp3	不好意思，我廚房還在忙
clips\04982.mp3	真是沒有見過世面
clips\04983.mp3	董事長，不要生氣
clips\04984.mp3	他絕沒有惡意
clips\04985.mp3	接著我叫那卡西來熱鬧
clips\04986.mp3	莉莉，妳先出去
clips\04987.mp3	划拳輸給我不甘願
clips\04988.mp3	剛才酒喝多了頭暈才輸給你
clips\04989.mp3	我根本控制不住家昌
clips\04990.mp3	事情過去就算了
clips\04991.mp3	就是要作樂、放鬆
clips\04992.mp3	你怎麼可以對人沒禮貌
clips\04993.mp3	快向人家道歉
clips\04994.mp3	大哥說二哥在台北工作很辛苦
clips\04995.mp3	但再怎麼辛苦他都會忍耐
clips\04996.mp3	有一天一定會回來娶妳
clips\04997.mp3	還沒耶，在等妳的電話
clips\04998.mp3	如果我沒有打呢
clips\04999.mp3	我就等到天亮
clips\05000.mp3	先掛掉哦，拜拜
clips\05001.mp3	就是等妳這通電話
clips\05002.mp3	你要我說什麼
clips\05003.mp3	不管妳說什麼我都喜歡聽
clips\05004.mp3	你一直跟著不說話
clips\05005.mp3	我在欣賞認真努力的淑惠
clips\05006.mp3	只好把這些小豬當學生教
